         907084 function calls (882508 primitive calls) in 138.397 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      512    0.001    0.000    0.019    0.000 fromnumeric.py:2322(any)
      404    0.001    0.000    0.019    0.000 __init__.py:1550(makeRecord)
    18434    0.019    0.000    0.019    0.000 {method 'tell' of '_io.BufferedReader' objects}
      384    0.012    0.000    0.019    0.000 function_base.py:24(linspace)
     6144    0.008    0.000    0.018    0.000 zipfile.py:1033(close)
     6144    0.018    0.000    0.018    0.000 {built-in method zlib.decompressobj}
      404    0.006    0.000    0.018    0.000 __init__.py:282(__init__)
     9234    0.009    0.000    0.017    0.000 {method 'decode' of 'bytes' objects}
     4096    0.016    0.000    0.016    0.000 {built-in method numpy.array}
      256    0.013    0.000    0.015    0.000 lapack.py:982(_compute_lwork)
      404    0.002    0.000    0.015    0.000 __init__.py:582(formatTime)
   139322    0.014    0.000    0.014    0.000 {built-in method builtins.len}
      512    0.002    0.000    0.014    0.000 fromnumeric.py:2177(sum)
     1794    0.009    0.000    0.014    0.000 __init__.py:2099(debug)
     1536    0.006    0.000    0.014    0.000 utils.py:126(as_column_vector)
      512    0.004    0.000    0.013    0.000 _dtype.py:34(__str__)
      768    0.010    0.000    0.012    0.000 shape_base.py:139(atleast_3d)
      128    0.001    0.000    0.012    0.000 fromnumeric.py:3654(var)
      128    0.005    0.000    0.012    0.000 _methods.py:135(_var)
      128    0.002    0.000    0.012    0.000 histograms.py:360(_get_bin_edges)
      256    0.003    0.000    0.011    0.000 common.py:29(__init__)
        1    0.000    0.000    0.011    0.011 watermark_extractor.py:364(load_saved_rings)
    99197    0.011    0.000    0.011    0.000 {built-in method builtins.isinstance}
    20736    0.011    0.000    0.011    0.000 {built-in method builtins.issubclass}
        1    0.000    0.000    0.011    0.011 __init__.py:274(load)
        1    0.000    0.000    0.010    0.010 __init__.py:299(loads)
        1    0.000    0.000    0.010    0.010 decoder.py:332(decode)
        1    0.010    0.010    0.010    0.010 decoder.py:343(raw_decode)
     1536    0.010    0.000    0.010    0.000 {method 'copy' of 'numpy.ndarray' objects}
     1536    0.009    0.000    0.009    0.000 {method 'flatten' of 'numpy.ndarray' objects}
      512    0.004    0.000    0.009    0.000 _dtype.py:346(_name_get)
     1792    0.007    0.000    0.009    0.000 shape_base.py:81(atleast_2d)
      256    0.002    0.000    0.008    0.000 _util.py:275(_asarray_validated)
     3072    0.002    0.000    0.008    0.000 numerictypes.py:325(issubsctype)
        1    0.008    0.008    0.008    0.008 {method 'release' of 'cv2.VideoCapture' objects}
     7953    0.008    0.000    0.008    0.000 {built-in method builtins.getattr}
      768    0.002    0.000    0.008    0.000 shape_base.py:655(_dstack_dispatcher)
      404    0.004    0.000    0.008    0.000 __init__.py:1514(findCaller)
      404    0.008    0.000    0.008    0.000 {built-in method time.strftime}
      512    0.003    0.000    0.007    0.000 ntpath.py:77(join)
     1536    0.007    0.000    0.007    0.000 lowlevel.py:16(<listcomp>)
     6144    0.007    0.000    0.007    0.000 {method 'flush' of 'zlib.Decompress' objects}
     6162    0.003    0.000    0.006    0.000 cp437.py:14(decode)
     6144    0.004    0.000    0.006    0.000 zipfile.py:748(close)
      404    0.006    0.000    0.006    0.000 {built-in method time.localtime}
      256    0.002    0.000    0.006    0.000 function_base.py:564(asarray_chkfinite)
      404    0.001    0.000    0.006    0.000 ntpath.py:214(basename)
     6144    0.003    0.000    0.006    0.000 zipfile.py:934(_update_crc)
     3072    0.005    0.000    0.005    0.000 format.py:282(descr_to_dtype)
      768    0.003    0.000    0.005    0.000 shape_base.py:207(_arrays_for_stack_dispatcher)
     6144    0.003    0.000    0.005    0.000 numerictypes.py:229(obj2sctype)
      404    0.003    0.000    0.005    0.000 ntpath.py:180(split)
     9182    0.005    0.000    0.005    0.000 {built-in method builtins.hasattr}
     2560    0.005    0.000    0.005    0.000 fromnumeric.py:3176(ndim)
     1428    0.004    0.000    0.005    0.000 ntpath.py:124(splitdrive)
     1794    0.003    0.000    0.005    0.000 __init__.py:1424(debug)
      256    0.005    0.000    0.005    0.000 histograms.py:334(_unsigned_subtract)
        2    0.000    0.000    0.005    0.002 npyio.py:282(load)
     3073    0.002    0.000    0.004    0.000 {built-in method builtins.all}
     5120    0.004    0.000    0.004    0.000 {method 'transpose' of 'numpy.ndarray' objects}
     6144    0.004    0.000    0.004    0.000 {function ZipExtFile.close at 0x000001C408C27430}
    18442    0.004    0.000    0.004    0.000 {method 'seek' of '_io.BufferedReader' objects}
    18444    0.004    0.000    0.004    0.000 {method 'read' of '_io.BufferedReader' objects}
        2    0.000    0.000    0.004    0.002 npyio.py:185(__init__)
    12288    0.004    0.000    0.004    0.000 {built-in method zlib.crc32}
        2    0.000    0.000    0.004    0.002 npyio.py:91(zipfile_factory)
     9238    0.004    0.000    0.004    0.000 {built-in method _struct.unpack}
     6144    0.003    0.000    0.004    0.000 zipfile.py:1434(getinfo)
     6164    0.004    0.000    0.004    0.000 {built-in method _codecs.charmap_decode}
        2    0.000    0.000    0.004    0.002 <frozen importlib._bootstrap>:1002(_find_and_load)
        2    0.000    0.000    0.003    0.002 <frozen importlib._bootstrap>:967(_find_and_load_unlocked)
      512    0.001    0.000    0.003    0.000 _dtype.py:330(_name_includes_bit_suffix)
     2048    0.003    0.000    0.003    0.000 numeric.py:557(_argwhere_dispatcher)
      256    0.000    0.000    0.003    0.000 {method 'all' of 'numpy.ndarray' objects}
     6144    0.003    0.000    0.003    0.000 zipfile.py:716(__init__)
    12696    0.003    0.000    0.003    0.000 {built-in method builtins.max}
      404    0.001    0.000    0.003    0.000 {method 'write' of '_io.TextIOWrapper' objects}
     3072    0.003    0.000    0.003    0.000 {built-in method numpy.frombuffer}
    12291    0.003    0.000    0.003    0.000 {built-in method builtins.min}
      256    0.000    0.000    0.003    0.000 _methods.py:61(_all)
      404    0.001    0.000    0.003    0.000 ntpath.py:203(splitext)
      808    0.002    0.000    0.003    0.000 ntpath.py:44(normcase)
     3072    0.002    0.000    0.003    0.000 py3k.py:49(isfileobj)
     4444    0.003    0.000    0.003    0.000 {method 'append' of 'list' objects}
     6144    0.003    0.000    0.003    0.000 zipfile.py:1934(_fpclose)
     2198    0.003    0.000    0.003    0.000 __init__.py:1689(isEnabledFor)
    10292    0.003    0.000    0.003    0.000 {method 'get' of 'dict' objects}
    18432    0.002    0.000    0.002    0.000 {method '__exit__' of '_thread.RLock' objects}
        2    0.000    0.000    0.002    0.001 <frozen importlib._bootstrap>:659(_load_unlocked)
     9216    0.002    0.000    0.002    0.000 format.py:652(<genexpr>)
     2560    0.002    0.000    0.002    0.000 fromnumeric.py:72(<dictcomp>)
     1152    0.002    0.000    0.002    0.000 {method 'reshape' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.002    0.001 <frozen importlib._bootstrap_external>:844(exec_module)
    18432    0.002    0.000    0.002    0.000 zipfile.py:1524(<lambda>)
      404    0.000    0.000    0.002    0.000 __init__.py:634(formatMessage)
      404    0.001    0.000    0.002    0.000 genericpath.py:121(_splitext)
      256    0.002    0.000    0.002    0.000 lapack.py:1017(_check_work_float)
        2    0.000    0.000    0.002    0.001 <frozen importlib._bootstrap_external>:916(get_code)
     1818    0.002    0.000    0.002    0.000 {built-in method time.time}
      404    0.001    0.000    0.002    0.000 cp1251.py:18(encode)
      404    0.000    0.000    0.002    0.000 __init__.py:432(format)
      256    0.001    0.000    0.002    0.000 helper.py:85(_asfarray)
        2    0.000    0.000    0.002    0.001 zipfile.py:1215(__init__)
        2    0.000    0.000    0.001    0.001 zipfile.py:1325(_RealGetContents)
      512    0.000    0.000    0.001    0.000 common.py:31(<genexpr>)
      256    0.001    0.000    0.001    0.000 {method 'clip' of 'numpy.generic' objects}
     6146    0.001    0.000    0.001    0.000 zipfile.py:662(_check_compression)
      256    0.001    0.000    0.001    0.000 {built-in method numpy.empty}
     1664    0.001    0.000    0.001    0.000 {built-in method builtins.abs}
      404    0.001    0.000    0.001    0.000 __init__.py:429(_format)
     3328    0.001    0.000    0.001    0.000 type_check.py:79(_asfarray_dispatcher)
      404    0.001    0.000    0.001    0.000 __init__.py:628(usesTime)
      256    0.001    0.000    0.001    0.000 blas.py:384(getter)
       13    0.001    0.000    0.001    0.000 {built-in method nt.stat}
        1    0.000    0.000    0.001    0.001 __init__.py:70(search_function)
      808    0.001    0.000    0.001    0.000 __init__.py:896(acquire)
        1    0.000    0.000    0.001    0.001 {built-in method builtins.__import__}
     6144    0.001    0.000    0.001    0.000 {method 'seekable' of '_io.BufferedReader' objects}
      404    0.001    0.000    0.001    0.000 __init__.py:160(<lambda>)
        2    0.000    0.000    0.001    0.001 <frozen importlib._bootstrap>:901(_find_spec)
     2560    0.001    0.000    0.001    0.000 {method 'items' of 'dict' objects}
     2048    0.001    0.000    0.001    0.000 fromnumeric.py:584(_transpose_dispatcher)
        4    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1036(get_data)
      128    0.001    0.000    0.001    0.000 _methods.py:67(_count_reduce_items)
        2    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1415(find_spec)
     3072    0.001    0.000    0.001    0.000 format.py:196(_check_version)
        2    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1383(_get_spec)
      128    0.000    0.000    0.001    0.000 contextlib.py:261(helper)
        6    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1514(find_spec)
      404    0.001    0.000    0.001    0.000 {built-in method _codecs.charmap_encode}
      513    0.001    0.000    0.001    0.000 {method 'format' of 'str' objects}
      256    0.001    0.000    0.001    0.000 watermark_extractor.py:147(<listcomp>)
     2237    0.001    0.000    0.001    0.000 {method 'replace' of 'str' objects}
      256    0.000    0.000    0.001    0.000 {built-in method builtins.next}
     6144    0.001    0.000    0.001    0.000 zipfile.py:724(tell)
      404    0.001    0.000    0.001    0.000 __init__.py:421(usesTime)
       10    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:135(_path_stat)
      128    0.001    0.000    0.001    0.000 histograms.py:304(_get_outer_edges)
      128    0.000    0.000    0.001    0.000 histograms.py:283(_ravel_and_check_weights)
      256    0.001    0.000    0.001    0.000 type_check.py:302(iscomplexobj)
     3077    0.001    0.000    0.001    0.000 {built-in method _struct.calcsize}
      256    0.000    0.000    0.001    0.000 _ufunc_config.py:452(_no_nep50_warning)
     3072    0.001    0.000    0.001    0.000 multiarray.py:346(where)
     2560    0.001    0.000    0.001    0.000 fromnumeric.py:3172(_ndim_dispatcher)
      128    0.000    0.000    0.001    0.000 contextlib.py:114(__enter__)
