         6934 function calls (6892 primitive calls) in 24.918 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       26    0.000    0.000    0.000    0.000 __init__.py:358(getMessage)
       52    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
        1    0.000    0.000    0.000    0.000 _base.py:149(__enter__)
       84    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
        1    0.000    0.000    0.000    0.000 _base.py:63(__init__)
       26    0.000    0.000    0.000    0.000 ntpath.py:34(_get_bothseps)
       16    0.000    0.000    0.000    0.000 _weakrefset.py:39(_remove)
       40    0.000    0.000    0.000    0.000 {method 'append' of 'bytearray' objects}
       26    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
       30    0.000    0.000    0.000    0.000 {built-in method time.time}
       32    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 {method '__exit__' of '_io._IOBase' objects}
       32    0.000    0.000    0.000    0.000 {built-in method time.monotonic}
       16    0.000    0.000    0.000    0.000 weakref.py:370(remove)
       26    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
       16    0.000    0.000    0.000    0.000 _base.py:388(__get_result)
        1    0.000    0.000    0.000    0.000 threading.py:405(__init__)
        2    0.000    0.000    0.000    0.000 heapq.py:521(nlargest)
       48    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.RLock' objects}
       26    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
       64    0.000    0.000    0.000    0.000 {method 'release' of '_thread.lock' objects}
        2    0.000    0.000    0.000    0.000 {built-in method builtins.sorted}
       90    0.000    0.000    0.000    0.000 {method 'locked' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 _bootlocale.py:11(getpreferredencoding)
        1    0.000    0.000    0.000    0.000 _base.py:146(__init__)
       16    0.000    0.000    0.000    0.000 {method 'difference_update' of 'set' objects}
       26    0.000    0.000    0.000    0.000 {built-in method nt.getpid}
       26    0.000    0.000    0.000    0.000 process.py:37(current_process)
       69    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
       26    0.000    0.000    0.000    0.000 process.py:189(name)
