         22111 function calls in 197.917 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.002    0.001    0.002    0.001 {method 'isOpened' of 'cv2.VideoCapture' objects}
       65    0.002    0.000    0.002    0.000 {built-in method _abc._abc_instancecheck}
       34    0.000    0.000    0.002    0.000 __init__.py:432(format)
       34    0.002    0.000    0.002    0.000 __init__.py:429(_format)
      638    0.002    0.000    0.002    0.000 {method 'extend' of 'list' objects}
       34    0.001    0.000    0.002    0.000 __init__.py:160(<lambda>)
        5    0.000    0.000    0.002    0.000 {function FunctionMixin.__array_function__ at 0x000001DD484A80D0}
        5    0.000    0.000    0.002    0.000 shape_base.py:81(atleast_2d)
        5    0.000    0.000    0.002    0.000 {built-in method builtins.all}
       15    0.000    0.000    0.001    0.000 _array.py:413(__getitem__)
     1166    0.001    0.000    0.001    0.000 {built-in method builtins.len}
       65    0.001    0.000    0.001    0.000 _base.py:179(_yield_finished_futures)
      170    0.001    0.000    0.001    0.000 {built-in method nt.fspath}
       16    0.001    0.000    0.001    0.000 weakref.py:370(remove)
       30    0.000    0.000    0.001    0.000 _meta.py:537(ufunc_mode)
       15    0.000    0.000    0.001    0.000 _bch.py:1200(key_1)
     1280    0.001    0.000    0.001    0.000 watermark_extractor.py:297(<genexpr>)
       10    0.001    0.000    0.001    0.000 _meta.py:135(order)
       32    0.001    0.000    0.001    0.000 {method 'update' of 'dict' objects}
       34    0.001    0.000    0.001    0.000 {built-in method nt.getpid}
        1    0.001    0.001    0.001    0.001 _bch.py:787(t)
       34    0.001    0.000    0.001    0.000 process.py:37(current_process)
       10    0.001    0.000    0.001    0.000 _array.py:61(_get_dtype)
       16    0.000    0.000    0.001    0.000 threading.py:992(_stop)
       34    0.001    0.000    0.001    0.000 threading.py:1093(name)
       66    0.001    0.000    0.001    0.000 threading.py:1358(current_thread)
       34    0.001    0.000    0.001    0.000 process.py:189(name)
       30    0.001    0.000    0.001    0.000 _meta.py:184(ufunc_mode)
      176    0.001    0.000    0.001    0.000 threading.py:259(__exit__)
       68    0.001    0.000    0.001    0.000 __init__.py:791(filter)
        1    0.001    0.001    0.001    0.001 watermark_extractor.py:779(<listcomp>)
       16    0.001    0.000    0.001    0.000 _weakrefset.py:86(add)
        6    0.001    0.000    0.001    0.000 watermark_extractor.py:271(bits_to_bytes)
       68    0.001    0.000    0.001    0.000 __init__.py:896(acquire)
       20    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(any)
       16    0.001    0.000    0.001    0.000 _weakrefset.py:39(_remove)
      102    0.001    0.000    0.001    0.000 {method 'replace' of 'str' objects}
       32    0.000    0.000    0.001    0.000 _base.py:418(result)
       32    0.000    0.000    0.001    0.000 {built-in method builtins.sum}
       20    0.000    0.000    0.001    0.000 _bch.py:662(field)
       32    0.001    0.000    0.001    0.000 threading.py:1147(daemon)
       34    0.001    0.000    0.001    0.000 {built-in method sys._getframe}
       34    0.000    0.000    0.001    0.000 __init__.py:421(usesTime)
        1    0.000    0.000    0.001    0.001 _base.py:146(__init__)
       32    0.001    0.000    0.001    0.000 threading.py:82(RLock)
       10    0.000    0.000    0.001    0.000 _array.py:445(astype)
        1    0.000    0.000    0.001    0.001 __init__.py:2074(warning)
       16    0.001    0.000    0.001    0.000 threading.py:1229(_make_invoke_excepthook)
       15    0.000    0.000    0.001    0.000 numeric.py:1878(isscalar)
        1    0.000    0.000    0.001    0.001 __init__.py:1448(warning)
        5    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(unpackbits)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.sorted}
       15    0.000    0.000    0.000    0.000 {built-in method numpy.array}
       20    0.000    0.000    0.000    0.000 {function Array.astype at 0x000001DD484CC0D0}
       32    0.000    0.000    0.000    0.000 watermark_extractor.py:754(<genexpr>)
       34    0.000    0.000    0.000    0.000 __init__.py:358(getMessage)
       16    0.000    0.000    0.000    0.000 threading.py:775(_maintain_shutdown_locks)
       11    0.000    0.000    0.000    0.000 _bch.py:736(k)
      176    0.000    0.000    0.000    0.000 threading.py:256(__enter__)
       20    0.000    0.000    0.000    0.000 _linear.py:303(field)
       20    0.000    0.000    0.000    0.000 fromnumeric.py:2333(any)
        4    0.000    0.000    0.000    0.000 {method 'get' of 'cv2.VideoCapture' objects}
        1    0.000    0.000    0.000    0.000 _linear.py:331(t)
        1    0.000    0.000    0.000    0.000 watermark_extractor.py:740(<listcomp>)
        1    0.000    0.000    0.000    0.000 _bch.py:760(d)
       11    0.000    0.000    0.000    0.000 _linear.py:317(k)
       32    0.000    0.000    0.000    0.000 threading.py:553(clear)
        1    0.000    0.000    0.000    0.000 _linear.py:324(d)
       10    0.000    0.000    0.000    0.000 _meta.py:134(order)
       20    0.000    0.000    0.000    0.000 fromnumeric.py:69(_wrapreduction)
       32    0.000    0.000    0.000    0.000 {method 'remove' of 'collections.deque' objects}
       30    0.000    0.000    0.000    0.000 _poly.py:972(__int__)
       80    0.000    0.000    0.000    0.000 threading.py:268(_acquire_restore)
        5    0.000    0.000    0.000    0.000 _bch.py:870(roots)
        5    0.000    0.000    0.000    0.000 _cyclic.py:178(roots)
       10    0.000    0.000    0.000    0.000 contextlib.py:114(__enter__)
        5    0.000    0.000    0.000    0.000 serialize.py:30(_numba_unpickle)
       80    0.000    0.000    0.000    0.000 threading.py:271(_is_owned)
       32    0.000    0.000    0.000    0.000 threading.py:536(is_set)
       10    0.000    0.000    0.000    0.000 contextlib.py:261(helper)
        1    0.000    0.000    0.000    0.000 watermark_extractor.py:739(<listcomp>)
        1    0.000    0.000    0.000    0.000 {built-in method nt.cpu_count}
        3    0.000    0.000    0.000    0.000 genericpath.py:16(exists)
       10    0.000    0.000    0.000    0.000 contextlib.py:86(__init__)
        5    0.000    0.000    0.000    0.000 _cyclic.py:126(_convert_codeword_to_message)
        3    0.000    0.000    0.000    0.000 {built-in method nt.stat}
       30    0.000    0.000    0.000    0.000 _meta.py:99(characteristic)
       68    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
        5    0.000    0.000    0.000    0.000 _bch.py:1196(__init__)
        1    0.000    0.000    0.000    0.000 _base.py:157(_create_and_install_waiters)
        7    0.000    0.000    0.000    0.000 {method 'hex' of 'bytes' objects}
       30    0.000    0.000    0.000    0.000 _meta.py:117(degree)
       30    0.000    0.000    0.000    0.000 _meta.py:153(irreducible_poly)
       10    0.000    0.000    0.000    0.000 {method 'tolist' of 'numpy.ndarray' objects}
        3    0.000    0.000    0.000    0.000 {built-in method math.ceil}
       33    0.000    0.000    0.000    0.000 {method 'put' of '_queue.SimpleQueue' objects}
        2    0.000    0.000    0.000    0.000 {built-in method builtins.min}
       30    0.000    0.000    0.000    0.000 _meta.py:119(characteristic)
       20    0.000    0.000    0.000    0.000 {built-in method builtins.next}
        1    0.000    0.000    0.000    0.000 _base.py:79(__init__)
       30    0.000    0.000    0.000    0.000 _meta.py:127(degree)
       30    0.000    0.000    0.000    0.000 _meta.py:142(irreducible_poly)
       80    0.000    0.000    0.000    0.000 threading.py:265(_release_save)
       56    0.000    0.000    0.000    0.000 {method 'locked' of '_thread.lock' objects}
       16    0.000    0.000    0.000    0.000 weakref.py:428(__setitem__)
       20    0.000    0.000    0.000    0.000 _array.py:142(_view_without_verification)
       20    0.000    0.000    0.000    0.000 {method 'reduce' of 'numpy.ufunc' objects}
       16    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
        6    0.000    0.000    0.000    0.000 watermark_extractor.py:273(<listcomp>)
        5    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
        5    0.000    0.000    0.000    0.000 numerictypes.py:356(issubdtype)
       10    0.000    0.000    0.000    0.000 _function.py:62(key_2)
        5    0.000    0.000    0.000    0.000 _bch.py:905(alpha)
        5    0.000    0.000    0.000    0.000 _helper.py:51(verify_literal)
        1    0.000    0.000    0.000    0.000 _base.py:149(__enter__)
       68    0.000    0.000    0.000    0.000 __init__.py:903(release)
       48    0.000    0.000    0.000    0.000 {method 'join' of 'str' objects}
       10    0.000    0.000    0.000    0.000 numerictypes.py:282(issubclass_)
      102    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
      166    0.000    0.000    0.000    0.000 {built-in method builtins.hasattr}
        1    0.000    0.000    0.000    0.000 {built-in method io.open}
       30    0.000    0.000    0.000    0.000 _poly.py:960(__index__)
       32    0.000    0.000    0.000    0.000 _base.py:388(__get_result)
       64    0.000    0.000    0.000    0.000 {method 'remove' of 'set' objects}
       10    0.000    0.000    0.000    0.000 contextlib.py:123(__exit__)
      225    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
       20    0.000    0.000    0.000    0.000 fromnumeric.py:70(<dictcomp>)
        1    0.000    0.000    0.000    0.000 _base.py:63(__init__)
       32    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
        1    0.000    0.000    0.000    0.000 {method 'read' of '_io.TextIOWrapper' objects}
       38    0.000    0.000    0.000    0.000 {built-in method time.time}
        1    0.000    0.000    0.000    0.000 _base.py:153(__exit__)
       32    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
       32    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
       10    0.000    0.000    0.000    0.000 _bch.py:1083(is_systematic)
       64    0.000    0.000    0.000    0.000 {built-in method time.monotonic}
      112    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
       16    0.000    0.000    0.000    0.000 threading.py:785(<listcomp>)
      100    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
        5    0.000    0.000    0.000    0.000 _bch.py:688(extension_field)
        1    0.000    0.000    0.000    0.000 _base.py:225(<genexpr>)
        5    0.000    0.000    0.000    0.000 _bch.py:939(c)
       64    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.RLock' objects}
       34    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
       20    0.000    0.000    0.000    0.000 fromnumeric.py:2328(_any_dispatcher)
      102    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
       32    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
       34    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
       32    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
       96    0.000    0.000    0.000    0.000 {method 'release' of '_thread.lock' objects}
       10    0.000    0.000    0.000    0.000 _linear.py:369(is_systematic)
        2    0.000    0.000    0.000    0.000 __init__.py:218(_acquireLock)
        5    0.000    0.000    0.000    0.000 {built-in method numpy.frombuffer}
        1    0.000    0.000    0.000    0.000 {method '__exit__' of '_io._IOBase' objects}
       80    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.RLock' objects}
       48    0.000    0.000    0.000    0.000 {method 'append' of 'bytearray' objects}
        5    0.000    0.000    0.000    0.000 _function.py:29(__init__)
       15    0.000    0.000    0.000    0.000 {built-in method builtins.issubclass}
        1    0.000    0.000    0.000    0.000 _bootlocale.py:11(getpreferredencoding)
       10    0.000    0.000    0.000    0.000 _array.py:72(__init__)
       20    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 __init__.py:227(_releaseLock)
       16    0.000    0.000    0.000    0.000 {method 'difference_update' of 'set' objects}
       10    0.000    0.000    0.000    0.000 {built-in method builtins.getattr}
        2    0.000    0.000    0.000    0.000 __init__.py:1675(getEffectiveLevel)
        1    0.000    0.000    0.000    0.000 {built-in method _locale._getdefaultlocale}
        5    0.000    0.000    0.000    0.000 shape_base.py:77(_atleast_2d_dispatcher)
        5    0.000    0.000    0.000    0.000 multiarray.py:1233(unpackbits)
        1    0.000    0.000    0.000    0.000 _base.py:633(__enter__)
        2    0.000    0.000    0.000    0.000 __init__.py:1276(disable)
        1    0.000    0.000    0.000    0.000 watermark_extractor.py:868(<listcomp>)
        1    0.000    0.000    0.000    0.000 cp1251.py:22(decode)
        5    0.000    0.000    0.000    0.000 {built-in method numpy.asanyarray}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 {built-in method _codecs.charmap_decode}
        2    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
        1    0.000    0.000    0.000    0.000 codecs.py:260(__init__)
        1    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}


