         53668 function calls (53624 primitive calls) in 61.682 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      261    0.000    0.000    0.000    0.000 {method 'put' of '_queue.SimpleQueue' objects}
      205    0.000    0.000    0.000    0.000 {method 'startswith' of 'str' objects}
       21    0.000    0.000    0.000    0.000 __init__.py:160(<lambda>)
      103    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
       22    0.000    0.000    0.000    0.000 {built-in method _codecs.charmap_encode}
       67    0.000    0.000    0.000    0.000 {built-in method builtins.getattr}
      273    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
      520    0.000    0.000    0.000    0.000 {built-in method time.monotonic}
        1    0.000    0.000    0.000    0.000 _base.py:153(__exit__)
      7/1    0.000    0.000    0.000    0.000 functools.py:724(<listcomp>)
        8    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:696(spec_from_file_location)
        4    0.000    0.000    0.000    0.000 request.py:138(io_mode)
      269    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {built-in method _winapi.CreatePipe}
        7    0.000    0.000    0.000    0.000 functools.py:659(_c3_merge)
       31    0.000    0.000    0.000    0.000 threading.py:1358(current_thread)
        1    0.000    0.000    0.000    0.000 _base.py:146(__init__)
        2    0.000    0.000    0.000    0.000 _utils.py:77(_popen_kwargs)
       21    0.000    0.000    0.000    0.000 __init__.py:1689(isEnabledFor)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1475(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.sorted}
       21    0.000    0.000    0.000    0.000 __init__.py:421(usesTime)
        3    0.000    0.000    0.000    0.000 os.py:771(getenv)
        1    0.000    0.000    0.000    0.000 ntpath.py:524(abspath)
      171    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
        5    0.000    0.000    0.000    0.000 {built-in method builtins.print}
        1    0.000    0.000    0.000    0.000 {method 'close' of '_io.BufferedReader' objects}
        1    0.000    0.000    0.000    0.000 ffmpeg.py:176(FfmpegFormat)
       22    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:79(_unpack_uint32)
        6    0.000    0.000    0.000    0.000 contextlib.py:452(callback)
        2    0.000    0.000    0.000    0.000 _bootlocale.py:11(getpreferredencoding)
        2    0.000    0.000    0.000    0.000 __init__.py:2034(getLogger)
        8    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:160(__exit__)
       21    0.000    0.000    0.000    0.000 __init__.py:119(getLevelName)
       42    0.000    0.000    0.000    0.000 __init__.py:903(release)
        1    0.000    0.000    0.000    0.000 request.py:542(finish)
        6    0.000    0.000    0.000    0.000 threading.py:528(__init__)
        3    0.000    0.000    0.000    0.000 _collections_abc.py:760(get)
        6    0.000    0.000    0.000    0.000 contextlib.py:404(_exit_wrapper)
       75    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
       21    0.000    0.000    0.000    0.000 __init__.py:358(getMessage)
       48    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:129(<genexpr>)
      167    0.000    0.000    0.000    0.000 {built-in method nt.fspath}
        8    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:87(acquire)
        2    0.000    0.000    0.000    0.000 __init__.py:1284(getLogger)
       98    0.000    0.000    0.000    0.000 {method 'join' of 'str' objects}
       21    0.000    0.000    0.000    0.000 threading.py:1093(name)
       75    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
        7    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:593(_validate_timestamp_pyc)
       77    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:231(_verbose_message)
      305    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
        8    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:112(release)
      260    0.000    0.000    0.000    0.000 {method 'remove' of 'collections.deque' objects}
       15    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:64(_relax_case)
        3    0.000    0.000    0.000    0.000 os.py:674(__getitem__)
       21    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
        1    0.000    0.000    0.000    0.000 legacy_plugin_wrapper.py:150(legacy_get_writer)
        1    0.000    0.000    0.000    0.000 thread.py:123(__init__)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1594(<setcomp>)
        1    0.000    0.000    0.000    0.000 plugins.py:106(partial_legacy_plugin)
        6    0.000    0.000    0.000    0.000 enum.py:358(__call__)
       42    0.000    0.000    0.000    0.000 __init__.py:791(filter)
        1    0.000    0.000    0.000    0.000 format.py:223(get_writer)
        6    0.000    0.000    0.000    0.000 subprocess.py:1312(_make_inheritable)
        8    0.000    0.000    0.000    0.000 __init__.py:89(find_spec)
        1    0.000    0.000    0.000    0.000 ntpath.py:450(normpath)
        2    0.000    0.000    0.000    0.000 functools.py:517(decorating_function)
       40    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:878(__exit__)
        2    0.000    0.000    0.000    0.000 abc.py:117(__instancecheck__)
        1    0.000    0.000    0.000    0.000 _base.py:225(<genexpr>)
       57    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {built-in method _locale._getdefaultlocale}
        1    0.000    0.000    0.000    0.000 legacy_plugin_wrapper.py:59(__init__)
       27    0.000    0.000    0.000    0.000 {built-in method time.time}
       68    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
        1    0.000    0.000    0.000    0.000 format.py:120(__init__)
        2    0.000    0.000    0.000    0.000 {built-in method _abc._abc_instancecheck}
       28    0.000    0.000    0.000    0.000 os.py:816(fsdecode)
        4    0.000    0.000    0.000    0.000 {method 'get' of 'cv2.VideoCapture' objects}
        1    0.000    0.000    0.000    0.000 {method 'repeat' of 'numpy.ndarray' objects}
       40    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:874(__enter__)
        5    0.000    0.000    0.000    0.000 threading.py:785(<listcomp>)
       22    0.000    0.000    0.000    0.000 ntpath.py:34(_get_bothseps)
        2    0.000    0.000    0.000    0.000 functools.py:35(update_wrapper)
       23    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:167(_path_isabs)
        1    0.000    0.000    0.000    0.000 _base.py:79(__init__)
       17    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:398(parent)
        8    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:185(cb)
        1    0.000    0.000    0.000    0.000 ntpath.py:221(dirname)
        1    0.000    0.000    0.000    0.000 _definitions.py:8(get_platform)
       31    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
        5    0.000    0.000    0.000    0.000 types.py:171(__get__)
       21    0.000    0.000    0.000    0.000 {built-in method nt.getpid}
        8    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:811(find_spec)
        1    0.000    0.000    0.000    0.000 ntpath.py:77(join)
        8    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:523(_check_name_wrapper)
        1    0.000    0.000    0.000    0.000 format.py:306(__init__)
       60    0.000    0.000    0.000    0.000 {method 'partition' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {built-in method _winapi.GetExitCodeProcess}
        8    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:35(_new_module)
        5    0.000    0.000    0.000    0.000 _weakrefset.py:39(_remove)
        1    0.000    0.000    0.000    0.000 {built-in method nt._getfullpathname}
        1    0.000    0.000    0.000    0.000 abc.py:121(__subclasscheck__)
        5    0.000    0.000    0.000    0.000 weakref.py:370(remove)
        1    0.000    0.000    0.000    0.000 pathlib.py:974(__truediv__)
        3    0.000    0.000    0.000    0.000 pathlib.py:155(splitroot)
        2    0.000    0.000    0.000    0.000 {method 'reshape' of 'numpy.ndarray' objects}
       22    0.000    0.000    0.000    0.000 {built-in method from_bytes}
        3    0.000    0.000    0.000    0.000 os.py:746(encodekey)
       21    0.000    0.000    0.000    0.000 process.py:189(name)
        1    0.000    0.000    0.000    0.000 _definitions.py:1(<module>)
        8    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:351(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:405(__init__)
        2    0.000    0.000    0.000    0.000 subprocess.py:184(copy)
        1    0.000    0.000    0.000    0.000 pathlib.py:736(_make_child)
        5    0.000    0.000    0.000    0.000 {method 'difference_update' of 'set' objects}
        1    0.000    0.000    0.000    0.000 _base.py:63(__init__)
        2    0.000    0.000    0.000    0.000 {built-in method numpy.frombuffer}
        1    0.000    0.000    0.000    0.000 {built-in method _abc._abc_subclasscheck}
       56    0.000    0.000    0.000    0.000 {built-in method _imp.acquire_lock}
        2    0.000    0.000    0.000    0.000 __init__.py:1404(__init__)
        1    0.000    0.000    0.000    0.000 contextlib.py:261(helper)
       10    0.000    0.000    0.000    0.000 threading.py:1147(daemon)
       56    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
       16    0.000    0.000    0.000    0.000 {built-in method sys.intern}
        6    0.000    0.000    0.000    0.000 enum.py:670(__new__)
        6    0.000    0.000    0.000    0.000 weakref.py:428(__setitem__)
        6    0.000    0.000    0.000    0.000 {built-in method _winapi.DuplicateHandle}
        1    0.000    0.000    0.000    0.000 format.py:156(<listcomp>)
        8    0.000    0.000    0.000    0.000 _virtualenv.py:53(find_spec)
       21    0.000    0.000    0.000    0.000 process.py:37(current_process)
        1    0.000    0.000    0.000    0.000 {method 'encode' of 'bchlib.BCH' objects}
        1    0.000    0.000    0.000    0.000 _definitions.py:24(_get_arch)
        2    0.000    0.000    0.000    0.000 pathlib.py:986(parent)
        8    0.000    0.000    0.000    0.000 {built-in method _imp._fix_co_filename}
       17    0.000    0.000    0.000    0.000 {built-in method builtins.setattr}
        1    0.000    0.000    0.000    0.000 {method 'astype' of 'numpy.ndarray' objects}
        2    0.000    0.000    0.000    0.000 __init__.py:1335(_fixupParents)
        8    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1006(__init__)
        6    0.000    0.000    0.000    0.000 contextlib.py:470(_push_exit_callback)
