         16613093 function calls (16343272 primitive calls) in 141.822 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      906    0.004    0.000    0.172    0.000 __init__.py:2109(log)
     3625    0.006    0.000    0.169    0.000 <__array_function__ internals>:177(amax)
      906    0.004    0.000    0.167    0.000 __init__.py:1497(log)
     5436    0.020    0.000    0.166    0.000 utils.py:107(appropriate_complex_type_for)
     2267    0.011    0.000    0.164    0.000 <__array_function__ internals>:177(any)
     3625    0.008    0.000    0.158    0.000 fromnumeric.py:2703(amax)
     8180    0.139    0.000    0.156    0.000 histograms.py:334(_unsigned_subtract)
     3657    0.005    0.000    0.154    0.000 __init__.py:916(format)
    81558    0.088    0.000    0.152    0.000 {method 'decode' of 'bytes' objects}
    27180    0.030    0.000    0.149    0.000 <__array_function__ internals>:177(where)
     3657    0.017    0.000    0.149    0.000 __init__.py:650(format)
      453    0.001    0.000    0.147    0.000 <__array_function__ internals>:177(mean)
      453    0.002    0.000    0.145    0.000 fromnumeric.py:3345(mean)
      453    0.010    0.000    0.143    0.000 _methods.py:164(_mean)
    15402    0.143    0.000    0.143    0.000 {method 'flatten' of 'numpy.ndarray' objects}
    13590    0.042    0.000    0.141    0.000 utils.py:126(as_column_vector)
  1391916    0.133    0.000    0.137    0.000 {built-in method builtins.isinstance}
     1812    0.005    0.000    0.136    0.000 <__array_function__ internals>:177(ones_like)
     2267    0.012    0.000    0.136    0.000 fromnumeric.py:2333(any)
     1812    0.018    0.000    0.136    0.000 _util.py:275(_asarray_validated)
1787679/1787388    0.134    0.000    0.134    0.000 {built-in method builtins.len}
   110990    0.131    0.000    0.131    0.000 {built-in method numpy.asanyarray}
     1812    0.006    0.000    0.129    0.000 numeric.py:219(ones_like)
    54360    0.127    0.000    0.127    0.000 {built-in method zlib.decompressobj}
    16311    0.123    0.000    0.123    0.000 {built-in method numpy.arange}
    35792    0.118    0.000    0.118    0.000 {built-in method numpy.array}
    57082    0.071    0.000    0.117    0.000 numerictypes.py:282(issubclass_)
     2718    0.004    0.000    0.116    0.000 <__array_function__ internals>:177(copyto)
  1308048    0.115    0.000    0.115    0.000 {method 'append' of 'list' objects}
     1812    0.077    0.000    0.113    0.000 function_base.py:562(asarray_chkfinite)
     2719    0.005    0.000    0.113    0.000 <__array_function__ internals>:177(linspace)
    11346    0.064    0.000    0.107    0.000 _methods.py:93(_clip_dep_is_scalar_nan)
    14950    0.022    0.000    0.106    0.000 <__array_function__ internals>:177(atleast_2d)
   543601    0.105    0.000    0.105    0.000 {built-in method __new__ of type object at 0x00007FF9BBF34C60}
     2719    0.052    0.000    0.104    0.000 function_base.py:23(linspace)
     3657    0.016    0.000    0.100    0.000 __init__.py:582(formatTime)
      485    0.003    0.000    0.096    0.000 __init__.py:2089(info)
      485    0.002    0.000    0.093    0.000 __init__.py:1436(info)
      453    0.014    0.000    0.088    0.000 watermark_embedder.py:275(get_fixed_pseudo_random_rings)
    14950    0.059    0.000    0.069    0.000 shape_base.py:81(atleast_2d)
    54360    0.068    0.000    0.068    0.000 {method 'flush' of 'zlib.Decompress' objects}
     3657    0.032    0.000    0.068    0.000 __init__.py:1514(findCaller)
   516420    0.067    0.000    0.067    0.000 {method 'span' of 're.Match' objects}
     5436    0.005    0.000    0.064    0.000 <__array_function__ internals>:177(sum)
     4077    0.006    0.000    0.063    0.000 <__array_function__ internals>:177(atleast_3d)
     1359    0.013    0.000    0.063    0.000 common.py:29(__init__)
    54378    0.025    0.000    0.063    0.000 cp437.py:14(decode)
    16791    0.012    0.000    0.062    0.000 <__array_function__ internals>:177(ndim)
     4530    0.025    0.000    0.062    0.000 ntpath.py:77(join)
    13590    0.061    0.000    0.061    0.000 lowlevel.py:16(<listcomp>)
   124581    0.060    0.000    0.060    0.000 {built-in method builtins.issubclass}
    54360    0.036    0.000    0.057    0.000 zipfile.py:748(close)
     2718    0.006    0.000    0.055    0.000 {method 'clip' of 'numpy.generic' objects}
    14774    0.055    0.000    0.055    0.000 {built-in method builtins.getattr}
     5436    0.010    0.000    0.054    0.000 fromnumeric.py:2188(sum)
     4077    0.044    0.000    0.053    0.000 shape_base.py:139(atleast_3d)
     3657    0.004    0.000    0.053    0.000 ntpath.py:214(basename)
   516420    0.052    0.000    0.052    0.000 enum.py:792(value)
    54360    0.026    0.000    0.050    0.000 zipfile.py:934(_update_crc)
    27180    0.048    0.000    0.049    0.000 format.py:289(descr_to_dtype)
     3657    0.027    0.000    0.048    0.000 ntpath.py:180(split)
    28540    0.021    0.000    0.048    0.000 {built-in method builtins.all}
    12717    0.037    0.000    0.047    0.000 ntpath.py:124(splitdrive)
     3657    0.044    0.000    0.044    0.000 {built-in method time.localtime}
   163090    0.042    0.000    0.042    0.000 {method 'seek' of '_io.BufferedReader' objects}
    13617    0.010    0.000    0.042    0.000 <__array_function__ internals>:177(result_type)
    16308    0.012    0.000    0.041    0.000 numerictypes.py:324(issubsctype)
     3657    0.040    0.000    0.040    0.000 {built-in method time.strftime}
    16791    0.026    0.000    0.039    0.000 fromnumeric.py:3152(ndim)
    54360    0.038    0.000    0.038    0.000 zipfile.py:716(__init__)
    54360    0.023    0.000    0.038    0.000 zipfile.py:1434(getinfo)
    81227    0.038    0.000    0.038    0.000 {built-in method builtins.hasattr}
    54378    0.038    0.000    0.038    0.000 {built-in method _codecs.charmap_decode}
    81562    0.037    0.000    0.037    0.000 {built-in method _struct.unpack}
    54360    0.037    0.000    0.037    0.000 {function ZipExtFile.close at 0x000001FDF8860DC0}
   326160    0.036    0.000    0.036    0.000 {method 'isidentifier' of 'str' objects}
   108720    0.035    0.000    0.035    0.000 {built-in method zlib.crc32}
     1812    0.003    0.000    0.035    0.000 {method 'all' of 'numpy.ndarray' objects}
     3624    0.023    0.000    0.035    0.000 helper.py:85(_asfarray)
     1812    0.015    0.000    0.033    0.000 lapack.py:982(_compute_lwork)
    13590    0.029    0.000    0.033    0.000 ufunclike.py:22(func)
    27181    0.032    0.000    0.032    0.000 {built-in method numpy.frombuffer}
   163090    0.032    0.000    0.032    0.000 {method 'read' of '_io.BufferedReader' objects}
    41709    0.032    0.000    0.032    0.000 {built-in method numpy.asarray}
     1812    0.001    0.000    0.031    0.000 _methods.py:61(_all)
     6832    0.015    0.000    0.031    0.000 {method 'write' of '_io.TextIOWrapper' objects}
   116190    0.030    0.000    0.030    0.000 {built-in method builtins.max}
     4077    0.010    0.000    0.030    0.000 shape_base.py:659(_dstack_dispatcher)
   109436    0.028    0.000    0.028    0.000 {built-in method builtins.min}
    32616    0.017    0.000    0.028    0.000 numerictypes.py:228(obj2sctype)
    27180    0.022    0.000    0.027    0.000 py3k.py:52(_isfileobj)
    92595    0.026    0.000    0.026    0.000 {method 'get' of 'dict' objects}
     3658    0.007    0.000    0.025    0.000 ntpath.py:203(splitext)
        1    0.000    0.000    0.024    0.024 watermark_embedder.py:216(get_ring_coords_cached)
        1    0.007    0.007    0.024    0.024 watermark_embedder.py:189(_ring_division_internal)
     7314    0.013    0.000    0.024    0.000 ntpath.py:44(normcase)
     4984    0.009    0.000    0.022    0.000 shape_base.py:207(_arrays_for_stack_dispatcher)
   163080    0.022    0.000    0.022    0.000 {method '__exit__' of '_thread.RLock' objects}
    81540    0.018    0.000    0.021    0.000 format.py:645(<genexpr>)
    54360    0.021    0.000    0.021    0.000 zipfile.py:1934(_fpclose)
   163080    0.020    0.000    0.020    0.000 zipfile.py:1524(<lambda>)
    54360    0.020    0.000    0.020    0.000 {method 'readline' of '_io.StringIO' objects}
     3624    0.006    0.000    0.018    0.000 <__array_function__ internals>:177(iscomplexobj)
     3657    0.003    0.000    0.018    0.000 __init__.py:634(formatMessage)
     3658    0.009    0.000    0.017    0.000 genericpath.py:121(_splitext)
    54362    0.016    0.000    0.016    0.000 zipfile.py:662(_check_compression)
    11346    0.011    0.000    0.016    0.000 _methods.py:103(_clip_dep_is_byte_swapped)
     6832    0.007    0.000    0.016    0.000 cp1251.py:18(encode)
    27641    0.015    0.000    0.015    0.000 {method 'join' of 'str' objects}
     3657    0.003    0.000    0.015    0.000 __init__.py:432(format)
     1812    0.015    0.000    0.015    0.000 lapack.py:1017(_check_work_float)
     1359    0.014    0.000    0.015    0.000 _methods.py:67(_count_reduce_items)
     1812    0.003    0.000    0.013    0.000 <__array_function__ internals>:177(empty_like)
        1    0.013    0.013    0.013    0.013 {method 'release' of 'cv2.VideoWriter' objects}
      453    0.004    0.000    0.012    0.000 random.py:374(sample)
    54360    0.012    0.000    0.012    0.000 {method 'seekable' of '_io.BufferedReader' objects}
     2718    0.009    0.000    0.012    0.000 histograms.py:283(_ravel_and_check_weights)
    27180    0.012    0.000    0.012    0.000 tokenize.py:164(__init__)
    13590    0.012    0.000    0.012    0.000 {built-in method builtins.abs}
        8    0.000    0.000    0.012    0.001 <__array_function__ internals>:177(argwhere)
        8    0.000    0.000    0.012    0.001 numeric.py:578(argwhere)
     3657    0.012    0.000    0.012    0.000 __init__.py:429(_format)
        1    0.012    0.012    0.012    0.012 {VideoWriter_fourcc}
      906    0.003    0.000    0.011    0.000 numeric.py:150(ones)
    14499    0.011    0.000    0.011    0.000 fromnumeric.py:70(<dictcomp>)
    27180    0.011    0.000    0.011    0.000 format.py:197(_check_version)
     3657    0.004    0.000    0.010    0.000 __init__.py:628(usesTime)
     2718    0.010    0.000    0.010    0.000 histograms.py:304(_get_outer_edges)
     2718    0.002    0.000    0.010    0.000 common.py:31(<genexpr>)
    27188    0.010    0.000    0.010    0.000 {method 'transpose' of 'numpy.ndarray' objects}
     7314    0.006    0.000    0.010    0.000 __init__.py:896(acquire)
     1814    0.010    0.000    0.010    0.000 getlimits.py:668(__init__)
        8    0.000    0.000    0.010    0.001 <__array_function__ internals>:177(nonzero)
        8    0.000    0.000    0.010    0.001 fromnumeric.py:1892(nonzero)
        8    0.010    0.001    0.010    0.001 {method 'nonzero' of 'numpy.ndarray' objects}
     3624    0.002    0.000    0.010    0.000 helper.py:166(_workers)
     3657    0.006    0.000    0.009    0.000 __init__.py:160(<lambda>)
     4535    0.009    0.000    0.009    0.000 {method 'reshape' of 'numpy.ndarray' objects}
        1    0.009    0.009    0.009    0.009 {method 'release' of 'cv2.VideoCapture' objects}
     6832    0.009    0.000    0.009    0.000 {built-in method _codecs.charmap_encode}
    23103    0.008    0.000    0.008    0.000 type_check.py:80(_asfarray_dispatcher)
    27180    0.008    0.000    0.008    0.000 tokenize.py:612(generate_tokens)
    20032    0.008    0.000    0.008    0.000 {method 'replace' of 'str' objects}
      453    0.001    0.000    0.008    0.000 random.py:117(__init__)
    54360    0.008    0.000    0.008    0.000 zipfile.py:724(tell)
      910    0.002    0.000    0.007    0.000 contextlib.py:261(helper)
     3624    0.006    0.000    0.007    0.000 type_check.py:303(iscomplexobj)
    27180    0.007    0.000    0.007    0.000 {built-in method _struct.calcsize}
      453    0.003    0.000    0.007    0.000 random.py:126(seed)
     1812    0.005    0.000    0.007    0.000 blas.py:384(getter)
    27180    0.006    0.000    0.006    0.000 {built-in method builtins.iter}
     3657    0.004    0.000    0.006    0.000 __init__.py:421(usesTime)
    14502    0.006    0.000    0.006    0.000 {method 'items' of 'dict' objects}
    31881    0.006    0.000    0.006    0.000 {built-in method nt.fspath}
     1821    0.001    0.000    0.006    0.000 {built-in method builtins.next}
        1    0.001    0.001    0.006    0.006 __init__.py:120(dump)
    12231    0.005    0.000    0.006    0.000 watermark_embedder.py:229(<genexpr>)
    27180    0.006    0.000    0.006    0.000 multiarray.py:345(where)
